x,y,z
0.0354331,0.311024,0.135838
0.0354331,0.318898,0.131055
0.0354331,0.326772,0.126194
0.0354331,0.334646,0.121258
0.0354331,0.34252,0.11625
0.0354331,0.350394,0.111173
0.0354331,0.358268,0.10603
0.0354331,0.366142,0.100824
0.0354331,0.374016,0.0955579
0.0354331,0.38189,0.0902349
0.0354331,0.389764,0.0848582
0.0354331,0.397638,0.0794311
0.0354331,0.405512,0.0739567
0.0354331,0.413386,0.0684383
0.0354331,0.42126,0.0628792
0.0354331,0.429134,0.0572826
0.0354331,0.437008,0.051652
0.0354331,0.444882,0.0459906
0.0354331,0.452756,0.0403018
0.0354331,0.46063,0.0345891
0.0354331,0.468504,0.0288557
0.0354331,0.476378,0.0231052
0.0354331,0.484252,0.017341
0.0354331,0.492126,0.0115664
0.0354331,0.5,0.00578491

0.0433071,-0.5,0.00576772
0.0433071,-0.492126,0.011532
0.0433071,-0.484252,0.0172894
0.0433071,-0.476378,0.0230366
0.0433071,-0.468504,0.02877
0.0433071,-0.46063,0.0344863
0.0433071,-0.452756,0.040182
0.0433071,-0.444882,0.0458539
0.0433071,-0.437008,0.0514984
0.0433071,-0.429134,0.0571123
0.0433071,-0.42126,0.0626923
0.0433071,-0.413386,0.0682349
0.0433071,-0.405512,0.0737369
0.0433071,-0.397638,0.079195
0.0433071,-0.389764,0.084606
0.0433071,-0.38189,0.0899667
0.0433071,-0.374016,0.0952739
0.0433071,-0.366142,0.100524
0.0433071,-0.358268,0.105715
0.0433071,-0.350394,0.110843
0.0433071,-0.34252,0.115905
0.0433071,-0.334646,0.120898
0.0433071,-0.326772,0.125819
0.0433071,-0.318898,0.130665
0.0433071,-0.311024,0.135434
0.0433071,-0.30315,0.140122
0.0433071,-0.295276,0.144727
0.0433071,-0.287402,0.149246
0.0433071,-0.279528,0.153676
0.0433071,-0.271654,0.158015
0.0433071,-0.26378,0.16226
0.0433071,-0.255906,0.166409
0.0433071,-0.248031,0.170459
0.0433071,-0.240157,0.174408
0.0433071,-0.232283,0.178253
0.0433071,-0.224409,0.181992
0.0433071,-0.216535,0.185624
0.0433071,-0.208661,0.189145
0.0433071,-0.200787,0.192554
0.0433071,-0.192913,0.195848
0.0433071,-0.185039,0.199027
0.0433071,-0.177165,0.202087
0.0433071,-0.169291,0.205028
0.0433071,-0.161417,0.207847
0.0433071,-0.153543,0.210543
0.0433071,-0.145669,0.213114
0.0433071,-0.137795,0.215558
0.0433071,-0.129921,0.217875
0.0433071,-0.122047,0.220062
0.0433071,-0.114173,0.22212
0.0433071,-0.106299,0.224045
0.0433071,-0.0984252,0.225838
0.0433071,-0.0905512,0.227497
0.0433071,-0.0826772,0.229021
0.0433071,-0.0748031,0.230409
0.0433071,-0.0669291,0.231661
0.0433071,-0.0590551,0.232776
0.0433071,-0.0511811,0.233753
0.0433071,-0.0433071,0.234591
0.0433071,-0.0354331,0.23529
0.0433071,-0.0275591,0.23585
0.0433071,-0.019685,0.236271
0.0433071,-0.011811,0.236551
0.0433071,-0.00393701,0.236691
0.0433071,0.00393701,0.236691
0.0433071,0.011811,0.236551
0.0433071,0.019685,0.236271
0.0433071,0.0275591,0.23585
0.0433071,0.0354331,0.23529
0.0433071,0.0433071,0.234591
0.0433071,0.0511811,0.233753
0.0433071,0.0590551,0.232776
0.0433071,0.0669291,0.231661
0.0433071,0.0748031,0.230409
0.0433071,0.0826772,0.229021
0.0433071,0.0905512,0.227497
0.0433071,0.0984252,0.225838
0.0433071,0.106299,0.224045
0.0433071,0.114173,0.22212
0.0433071,0.122047,0.220062
0.0433071,0.129921,0.217875
0.0433071,0.137795,0.215558
0.0433071,0.145669,0.213114
0.0433071,0.153543,0.210543
0.0433071,0.161417,0.207847
0.0433071,0.169291,0.205028
0.0433071,0.177165,0.202087
0.0433071,0.185039,0.199027
0.0433071,0.192913,0.195848
0.0433071,0.200787,0.192554
0.0433071,0.208661,0.189145
0.0433071,0.216535,0.185624
0.0433071,0.224409,0.181992
0.0433071,0.232283,0.178253
0.0433071,0.240157,0.174408
0.0433071,0.248031,0.170459
0.0433071,0.255906,0.166409
0.0433071,0.26378,0.16226
0.0433071,0.271654,0.158015
0.0433071,0.279528,0.153676
0.0433071,0.287402,0.149246
0.0433071,0.295276,0.144727
0.0433071,0.30315,0.140122
0.0433071,0.311024,0.135434
0.0433071,0.318898,0.130665
0.0433071,0.326772,0.125819
0.0433071,0.334646,0.120898
0.0433071,0.34252,0.115905
0.0433071,0.350394,0.110843
0.0433071,0.358268,0.105715
0.0433071,0.366142,0.100524
0.0433071,0.374016,0.0952739
0.0433071,0.38189,0.0899667
0.0433071,0.389764,0.084606
0.0433071,0.397638,0.079195
0.0433071,0.405512,0.0737369
0.0433071,0.413386,0.0682349
0.0433071,0.42126,0.0626923
0.0433071,0.429134,0.0571123
0.0433071,0.437008,0.0514984
0.0433071,0.444882,0.0458539
0.0433071,0.452756,0.040182
0.0433071,0.46063,0.0344863
0.0433071,0.468504,0.02877
0.0433071,0.476378,0.0230366
0.0433071,0.484252,0.0172894
0.0433071,0.492126,0.011532
0.0433071,0.5,0.00576772

0.0511811,-0.5,0.00574711
0.0511811,-0.492126,0.0114908
0.0511811,-0.484252,0.0172276
0.0511811,-0.476378,0.0229542
0.0511811,-0.468504,0.0286672
0.0511811,-0.46063,0.034363
0.0511811,-0.452756,0.0400384
0.0511811,-0.444882,0.04569
0.0511811,-0.437008,0.0513144
0.0511811,-0.429134,0.0569083
0.0511811,-0.42126,0.0624682
0.0511811,-0.413386,0.067991
0.0511811,-0.405512,0.0734734
0.0511811,-0.397638,0.078912
0.0511811,-0.389764,0.0843037
0.0511811,-0.38189,0.0896452
0.0511811,-0.374016,0.0949334
0.0511811,-0.366142,0.100165
0.0511811,-0.358268,0.105337
0.0511811,-0.350394,0.110447
0.0511811,-0.34252,0.115491
0.0511811,-0.334646,0.120466
0.0511811,-0.326772,0.125369
0.0511811,-0.318898,0.130198
0.0511811,-0.311024,0.13495
0.0511811,-0.30315,0.139621
0.0511811,-0.295276,0.14421
0.0511811,-0.287402,0.148713
0.0511811,-0.279528,0.153127
0.0511811,-0.271654,0.157451
0.0511811,-0.26378,0.161681
0.0511811,-0.255906,0.165814
0.0511811,-0.248031,0.16985
0.0511811,-0.240157,0.173784
0.0511811,-0.232283,0.177616
0.0511811,-0.224409,0.181342
0.0511811,-0.216535,0.18496
0.0511811,-0.208661,0.188469
0.0511811,-0.200787,0.191866
0.0511811,-0.192913,0.195149
0.0511811,-0.185039,0.198316
0.0511811,-0.177165,0.201365
0.0511811,-0.169291,0.204295
0.0511811,-0.161417,0.207104
0.0511811,-0.153543,0.20979
0.0511811,-0.145669,0.212352
0.0511811,-0.137795,0.214788
0.0511811,-0.129921,0.217096
0.0511811,-0.122047,0.219276
0.0511811,-0.114173,0.221326
0.0511811,-0.106299,0.223245
0.0511811,-0.0984252,0.225031
0.0511811,-0.0905512,0.226684
0.0511811,-0.0826772,0.228203
0.0511811,-0.0748031,0.229586
0.0511811,-0.0669291,0.230833
0.0511811,-0.0590551,0.231944
0.0511811,-0.0511811,0.232917
0.0511811,-0.0433071,0.233753
0.0511811,-0.0354331,0.23445
0.0511811,-0.0275591,0.235008
0.0511811,-0.019685,0.235426
0.0511811,-0.011811,0.235706
0.0511811,-0.00393701,0.235845
0.0511811,0.00393701,0.235845
0.0511811,0.011811,0.235706
0.0511811,0.019685,0.235426
0.0511811,0.0275591,0.235008
0.0511811,0.0354331,0.23445
0.0511811,0.0433071,0.233753
0.0511811,0.0511811,0.232917
0.0511811,0.0590551,0.231944
0.0511811,0.0669291,0.230833
0.0511811,0.0748031,0.229586
0.0511811,0.0826772,0.228203
0.0511811,0.0905512,0.226684
0.0511811,0.0984252,0.225031
0.0511811,0.106299,0.223245
0.0511811,0.114173,0.221326
0.0511811,0.122047,0.219276
0.0511811,0.129921,0.217096
0.0511811,0.137795,0.214788
0.0511811,0.145669,0.212352
0.0511811,0.153543,0.20979
0.0511811,0.161417,0.207104
0.0511811,0.169291,0.204295
0.0511811,0.177165,0.201365
0.0511811,0.185039,0.198316
0.0511811,0.192913,0.195149
0.0511811,0.200787,0.191866
0.0511811,0.208661,0.188469
0.0511811,0.216535,0.18496
0.0511811,0.224409,0.181342
0.0511811,0.232283,0.177616
0.0511811,0.240157,0.173784
0.0511811,0.248031,0.16985
0.0511811,0.255906,0.165814
0.0511811,0.26378,0.161681
0.0511811,0.271654,0.157451
0.0511811,0.279528,0.153127
0.0511811,0.287402,0.148713
0.0511811,0.295276,0.14421
0.0511811,0.30315,0.139621
0.0511811,0.311024,0.13495
0.0511811,0.318898,0.130198
0.0511811,0.326772,0.125369
0.0511811,0.334646,0.120466
0.0511811,0.34252,0.115491
0.0511811,0.350394,0.110447
0.0511811,0.358268,0.105337
0.0511811,0.366142,0.100165
0.0511811,0.374016,0.0949334
0.0511811,0.38189,0.0896452
0.0511811,0.389764,0.0843037
0.0511811,0.397638,0.078912
0.0511811,0.405512,0.0734734
0.0511811,0.413386,0.067991
0.0511811,0.42126,0.0624682
0.0511811,0.429134,0.0569083
0.0511811,0.437008,0.0513144
0.0511811,0.444882,0.04569
0.0511811,0.452756,0.0400384
0.0511811,0.46063,0.034363
0.0511811,0.468504,0.0286672
0.0511811,0.476378,0.0229542
0.0511811,0.484252,0.0172276
0.0511811,0.492126,0.0114908
0.0511811,0.5,0.00574711

0.0590551,-0.5,0.00572309
0.0590551,-0.492126,0.0114428
0.0590551,-0.484252,0.0171557
0.0590551,-0.476378,0.0228583
0.0590551,-0.468504,0.0285474
0.0590551,-0.46063,0.0342194
0.0590551,-0.452756,0.0398711
0.0590551,-0.444882,0.0454991
0.0590551,-0.437008,0.0511
0.0590551,-0.429134,0.0566705
0.0590551,-0.42126,0.0622072
0.0590551,-0.413386,0.0677069
0.0590551,-0.405512,0.0731664
0.0590551,-0.397638,0.0785823
0.0590551,-0.389764,0.0839514
0.0590551,-0.38189,0.0892706
0.0590551,-0.374016,0.0945367
0.0590551,-0.366142,0.0997466
0.0590551,-0.358268,0.104897
0.0590551,-0.350394,0.109985
0.0590551,-0.34252,0.115008
0.0590551,-0.334646,0.119962
0.0590551,-0.326772,0.124845
0.0590551,-0.318898,0.129654
0.0590551,-0.311024,0.134386
0.0590551,-0.30315,0.139038
0.0590551,-0.295276,0.143607
0.0590551,-0.287402,0.148091
0.0590551,-0.279528,0.152487
0.0590551,-0.271654,0.156793
0.0590551,-0.26378,0.161005
0.0590551,-0.255906,0.165122
0.0590551,-0.248031,0.16914
0.0590551,-0.240157,0.173058
0.0590551,-0.232283,0.176874
0.0590551,-0.224409,0.180584
0.0590551,-0.216535,0.184187
0.0590551,-0.208661,0.187681
0.0590551,-0.200787,0.191064
0.0590551,-0.192913,0.194333
0.0590551,-0.185039,0.197487
0.0590551,-0.177165,0.200524
0.0590551,-0.169291,0.203442
0.0590551,-0.161417,0.206239
0.0590551,-0.153543,0.208914
0.0590551,-0.145669,0.211465
0.0590551,-0.137795,0.21389
0.0590551,-0.129921,0.216189
0.0590551,-0.122047,0.21836
0.0590551,-0.114173,0.220401
0.0590551,-0.106299,0.222312
0.0590551,-0.0984252,0.224091
0.0590551,-0.0905512,0.225737
0.0590551,-0.0826772,0.227249
0.0590551,-0.0748031,0.228627
0.0590551,-0.0669291,0.229869
0.0590551,-0.0590551,0.230975
0.0590551,-0.0511811,0.231944
0.0590551,-0.0433071,0.232776
0.0590551,-0.0354331,0.23347
0.0590551,-0.0275591,0.234026
0.0590551,-0.019685,0.234443
0.0590551,-0.011811,0.234721
0.0590551,-0.00393701,0.23486
0.0590551,0.00393701,0.23486
0.0590551,0.011811,0.234721
0.0590551,0.019685,0.234443
0.0590551,0.0275591,0.234026
0.0590551,0.0354331,0.23347
0.0590551,0.0433071,0.232776
0.0590551,0.0511811,0.231944
0.0590551,0.0590551,0.230975
0.0590551,0.0669291,0.229869
0.0590551,0.0748031,0.228627
0.0590551,0.0826772,0.227249
0.0590551,0.0905512,0.225737
0.0590551,0.0984252,0.224091
0.0590551,0.106299,0.222312
0.0590551,0.114173,0.220401
0.0590551,0.122047,0.21836
0.0590551,0.129921,0.216189
0.0590551,0.137795,0.21389
0.0590551,0.145669,0.211465
0.0590551,0.153543,0.208914
0.0590551,0.161417,0.206239
0.0590551,0.169291,0.203442
0.0590551,0.177165,0.200524
0.0590551,0.185039,0.197487
0.0590551,0.192913,0.194333
0.0590551,0.200787,0.191064
0.0590551,0.208661,0.187681
0.0590551,0.216535,0.184187
0.0590551,0.224409,0.180584
0.0590551,0.232283,0.176874
0.0590551,0.240157,0.173058
0.0590551,0.248031,0.16914
0.0590551,0.255906,0.165122
0.0590551,0.26378,0.161005
0.0590551,0.271654,0.156793
0.0590551,0.279528,0.152487
0.0590551,0.287402,0.148091
0.0590551,0.295276,0.143607
0.0590551,0.30315,0.139038
0.0590551,0.311024,0.134386
0.0590551,0.318898,0.129654
0.0590551,0.326772,0.124845
0.0590551,0.334646,0.119962
0.0590551,0.34252,0.115008
0.0590551,0.350394,0.109985
0.0590551,0.358268,0.104897
0.0590551,0.366142,0.0997466
0.0590551,0.374016,0.0945367
0.0590551,0.38189,0.0892706
0.0590551,0.389764,0.0839514
0.0590551,0.397638,0.0785823
0.0590551,0.405512,0.0731664
0.0590551,0.413386,0.0677069
0.0590551,0.42126,0.0622072
0.0590551,0.429134,0.0566705
0.0590551,0.437008,0.0511
0.0590551,0.444882,0.0454991
0.0590551,0.452756,0.0398711
0.0590551,0.46063,0.0342194
0.0590551,0.468504,0.0285474
0.0590551,0.476378,0.0228583
0.0590551,0.484252,0.0171557
0.0590551,0.492126,0.0114428
0.0590551,0.5,0.00572309

0.0669291,-0.5,0.00569569
0.0669291,-0.492126,0.011388
0.0669291,-0.484252,0.0170735
0.0669291,-0.476378,0.0227489
0.0669291,-0.468504,0.0284107
0.0669291,-0.46063,0.0340556
0.0669291,-0.452756,0.0396802
0.0669291,-0.444882,0.0452812
0.0669291,-0.437008,0.0508553
0.0669291,-0.429134,0.0563991
0.0669291,-0.42126,0.0619093
0.0669291,-0.413386,0.0673827
0.0669291,-0.405512,0.072816
0.0669291,-0.397638,0.078206
0.0669291,-0.389764,0.0835494
0.0669291,-0.38189,0.0888431
0.0669291,-0.374016,0.094084
0.0669291,-0.366142,0.0992689
0.0669291,-0.358268,0.104395
0.0669291,-0.350394,0.109459
0.0669291,-0.34252,0.114457
0.0669291,-0.334646,0.119388
0.0669291,-0.326772,0.124248
0.0669291,-0.318898,0.129033
0.0669291,-0.311024,0.133743
0.0669291,-0.30315,0.138372
0.0669291,-0.295276,0.14292
0.0669291,-0.287402,0.147382
0.0669291,-0.279528,0.151757
0.0669291,-0.271654,0.156042
0.0669291,-0.26378,0.160234
0.0669291,-0.255906,0.164331
0.0669291,-0.248031,0.16833
0.0669291,-0.240157,0.17223
0.0669291,-0.232283,0.176027
0.0669291,-0.224409,0.179719
0.0669291,-0.216535,0.183305
0.0669291,-0.208661,0.186783
0.0669291,-0.200787,0.190149
0.0669291,-0.192913,0.193402
0.0669291,-0.185039,0.196541
0.0669291,-0.177165,0.199564
0.0669291,-0.169291,0.202467
0.0669291,-0.161417,0.205251
0.0669291,-0.153543,0.207913
0.0669291,-0.145669,0.210452
0.0669291,-0.137795,0.212866
0.0669291,-0.129921,0.215154
0.0669291,-0.122047,0.217314
0.0669291,-0.114173,0.219346
0.0669291,-0.106299,0.221247
0.0669291,-0.0984252,0.223017
0.0669291,-0.0905512,0.224656
0.0669291,-0.0826772,0.226161
0.0669291,-0.0748031,0.227532
0.0669291,-0.0669291,0.228768
0.0669291,-0.0590551,0.229869
0.0669291,-0.0511811,0.230833
0.0669291,-0.0433071,0.231661
0.0669291,-0.0354331,0.232352
0.0669291,-0.0275591,0.232905
0.0669291,-0.019685,0.23332
0.0669291,-0.011811,0.233597
0.0669291,-0.00393701,0.233735
0.0669291,0.00393701,0.233735
0.0669291,0.011811,0.233597
0.0669291,0.019685,0.23332
0.0669291,0.0275591,0.232905
0.0669291,0.0354331,0.232352
0.0669291,0.0433071,0.231661
0.0669291,0.0511811,0.230833
0.0669291,0.0590551,0.229869
0.0669291,0.0669291,0.228768
0.0669291,0.0748031,0.227532
0.0669291,0.0826772,0.226161
0.0669291,0.0905512,0.224656
0.0669291,0.0984252,0.223017
0.0669291,0.106299,0.221247
0.0669291,0.114173,0.219346
0.0669291,0.122047,0.217314
0.0669291,0.129921,0.215154
0.0669291,0.137795,0.212866
0.0669291,0.145669,0.210452
0.0669291,0.153543,0.207913
0.0669291,0.161417,0.205251
0.0669291,0.169291,0.202467
0.0669291,0.177165,0.199564
0.0669291,0.185039,0.196541
0.0669291,0.192913,0.193402
0.0669291,0.200787,0.190149
0.0669291,0.208661,0.186783
0.0669291,0.216535,0.183305
0.0669291,0.224409,0.179719
0.0669291,0.232283,0.176027
0.0669291,0.240157,0.17223
0.0669291,0.248031,0.16833
0.0669291,0.255906,0.164331
0.0669291,0.26378,0.160234
0.0669291,0.271654,0.156042
0.0669291,0.279528,0.151757
0.0669291,0.287402,0.147382
0.0669291,0.295276,0.14292
0.0669291,0.30315,0.138372
0.0669291,0.311024,0.133743
0.0669291,0.318898,0.129033
0.0669291,0.326772,0.124248
0.0669291,0.334646,0.119388
0.0669291,0.34252,0.114457
0.0669291,0.350394,0.109459
0.0669291,0.358268,0.104395
0.0669291,0.366142,0.0992689
0.0669291,0.374016,0.094084
0.0669291,0.38189,0.0888431
0.0669291,0.389764,0.0835494
0.0669291,0.397638,0.078206
0.0669291,0.405512,0.072816
0.0669291,0.413386,0.0673827
0.0669291,0.42126,0.0619093
0.0669291,0.429134,0.0563991
0.0669291,0.437008,0.0508553
0.0669291,0.444882,0.0452812
0.0669291,0.452756,0.0396802
0.0669291,0.46063,0.0340556
0.0669291,0.468504,0.0284107
0.0669291,0.476378,0.0227489
0.0669291,0.484252,0.0170735
0.0669291,0.492126,0.011388
0.0669291,0.5,0.00569569

0.0748031,-0.5,0.00566491
0.0748031,-0.492126,0.0113264
0.0748031,-0.484252,0.0169812
0.0748031,-0.476378,0.0226259
0.0748031,-0.468504,0.0282571
0.0748031,-0.46063,0.0338715
0.0748031,-0.452756,0.0394658
0.0748031,-0.444882,0.0450365
0.0748031,-0.437008,0.0505805
0.0748031,-0.429134,0.0560943
0.0748031,-0.42126,0.0615748
0.0748031,-0.413386,0.0670186
0.0748031,-0.405512,0.0724225
0.0748031,-0.397638,0.0777833
0.0748031,-0.389764,0.0830979
0.0748031,-0.38189,0.088363
0.0748031,-0.374016,0.0935756
0.0748031,-0.366142,0.0987325
0.0748031,-0.358268,0.103831
0.0748031,-0.350394,0.108867
0.0748031,-0.34252,0.113839
0.0748031,-0.334646,0.118743
0.0748031,-0.326772,0.123576
0.0748031,-0.318898,0.128336
0.0748031,-0.311024,0.13302
0.0748031,-0.30315,0.137624
0.0748031,-0.295276,0.142147
0.0748031,-0.287402,0.146586
0.0748031,-0.279528,0.150937
0.0748031,-0.271654,0.155199
0.0748031,-0.26378,0.159368
0.0748031,-0.255906,0.163443
0.0748031,-0.248031,0.167421
0.0748031,-0.240157,0.171299
0.0748031,-0.232283,0.175075
0.0748031,-0.224409,0.178748
0.0748031,-0.216535,0.182315
0.0748031,-0.208661,0.185773
0.0748031,-0.200787,0.189121
0.0748031,-0.192913,0.192357
0.0748031,-0.185039,0.195479
0.0748031,-0.177165,0.198485
0.0748031,-0.169291,0.201373
0.0748031,-0.161417,0.204142
0.0748031,-0.153543,0.20679
0.0748031,-0.145669,0.209315
0.0748031,-0.137795,0.211716
0.0748031,-0.129921,0.213991
0.0748031,-0.122047,0.21614
0.0748031,-0.114173,0.21816
0.0748031,-0.106299,0.220051
0.0748031,-0.0984252,0.221812
0.0748031,-0.0905512,0.223442
0.0748031,-0.0826772,0.224939
0.0748031,-0.0748031,0.226302
0.0748031,-0.0669291,0.227532
0.0748031,-0.0590551,0.228627
0.0748031,-0.0511811,0.229586
0.0748031,-0.0433071,0.230409
0.0748031,-0.0354331,0.231096
0.0748031,-0.0275591,0.231646
0.0748031,-0.019685,0.232059
0.0748031,-0.011811,0.232334
0.0748031,-0.00393701,0.232472
0.0748031,0.00393701,0.232472
0.0748031,0.011811,0.232334
0.0748031,0.019685,0.232059
0.0748031,0.0275591,0.231646
0.0748031,0.0354331,0.231096
0.0748031,0.0433071,0.230409
0.0748031,0.0511811,0.229586
0.0748031,0.0590551,0.228627
0.0748031,0.0669291,0.227532
0.0748031,0.0748031,0.226302
0.0748031,0.0826772,0.224939
0.0748031,0.0905512,0.223442
0.0748031,0.0984252,0.221812
0.0748031,0.106299,0.220051
0.0748031,0.114173,0.21816
0.0748031,0.122047,0.21614
0.0748031,0.129921,0.213991
0.0748031,0.137795,0.211716
0.0748031,0.145669,0.209315
0.0748031,0.153543,0.20679
0.0748031,0.161417,0.204142
0.0748031,0.169291,0.201373
0.0748031,0.177165,0.198485
0.0748031,0.185039,0.195479
0.0748031,0.192913,0.192357
0.0748031,0.200787,0.189121
0.0748031,0.208661,0.185773
0.0748031,0.216535,0.182315
0.0748031,0.224409,0.178748
0.0748031,0.232283,0.175075
0.0748031,0.240157,0.171299
0.0748031,0.248031,0.167421
0.0748031,0.255906,0.163443
0.0748031,0.26378,0.159368
0.0748031,0.271654,0.155199
0.0748031,0.279528,0.150937
0.0748031,0.287402,0.146586
0.0748031,0.295276,0.142147
0.0748031,0.30315,0.137624
0.0748031,0.311024,0.13302
0.0748031,0.318898,0.128336
0.0748031,0.326772,0.123576
0.0748031,0.334646,0.118743
0.0748031,0.34252,0.113839
0.0748031,0.350394,0.108867
0.0748031,0.358268,0.103831
0.0748031,0.366142,0.0987325
0.0748031,0.374016,0.0935756
0.0748031,0.38189,0.088363
0.0748031,0.389764,0.0830979
0.0748031,0.397638,0.0777833
0.0748031,0.405512,0.0724225
0.0748031,0.413386,0.0670186
0.0748031,0.42126,0.0615748
0.0748031,0.429134,0.0560943
0.0748031,0.437008,0.0505805
0.0748031,0.444882,0.0450365
0.0748031,0.452756,0.0394658
0.0748031,0.46063,0.0338715
0.0748031,0.468504,0.0282571
0.0748031,0.476378,0.0226259
0.0748031,0.484252,0.0169812
0.0748031,0.492126,0.0113264
0.0748031,0.5,0.00566491

0.0826772,-0.5,0.00563077
0.0826772,-0.492126,0.0112582
0.0826772,-0.484252,0.0168789
0.0826772,-0.476378,0.0224896
0.0826772,-0.468504,0.0280869
0.0826772,-0.46063,0.0336674
0.0826772,-0.452756,0.039228
0.0826772,-0.444882,0.0447651
0.0826772,-0.437008,0.0502757
0.0826772,-0.429134,0.0557563
0.0826772,-0.42126,0.0612037
0.0826772,-0.413386,0.0666147
0.0826772,-0.405512,0.0719861
0.0826772,-0.397638,0.0773146
0.0826772,-0.389764,0.0825972
0.0826772,-0.38189,0.0878306
0.0826772,-0.374016,0.0930117
0.0826772,-0.366142,0.0981375
0.0826772,-0.358268,0.103205
0.0826772,-0.350394,0.108211
0.0826772,-0.34252,0.113153
0.0826772,-0.334646,0.118027
0.0826772,-0.326772,0.122832
0.0826772,-0.318898,0.127563
0.0826772,-0.311024,0.132218
0.0826772,-0.30315,0.136795
0.0826772,-0.295276,0.141291
0.0826772,-0.287402,0.145702
0.0826772,-0.279528,0.150027
0.0826772,-0.271654,0.154263
0.0826772,-0.26378,0.158408
0.0826772,-0.255906,0.162458
0.0826772,-0.248031,0.166412
0.0826772,-0.240157,0.170267
0.0826772,-0.232283,0.17402
0.0826772,-0.224409,0.177671
0.0826772,-0.216535,0.181216
0.0826772,-0.208661,0.184654
0.0826772,-0.200787,0.187982
0.0826772,-0.192913,0.191198
0.0826772,-0.185039,0.194301
0.0826772,-0.177165,0.197289
0.0826772,-0.169291,0.20016
0.0826772,-0.161417,0.202912
0.0826772,-0.153543,0.205544
0.0826772,-0.145669,0.208053
0.0826772,-0.137795,0.21044
0.0826772,-0.129921,0.212702
0.0826772,-0.122047,0.214837
0.0826772,-0.114173,0.216846
0.0826772,-0.106299,0.218725
0.0826772,-0.0984252,0.220476
0.0826772,-0.0905512,0.222095
0.0826772,-0.0826772,0.223583
0.0826772,-0.0748031,0.224939
0.0826772,-0.0669291,0.226161
0.0826772,-0.0590551,0.227249
0.0826772,-0.0511811,0.228203
0.0826772,-0.0433071,0.229021
0.0826772,-0.0354331,0.229704
0.0826772,-0.0275591,0.23025
0.0826772,-0.019685,0.230661
0.0826772,-0.011811,0.230934
0.0826772,-0.00393701,0.231071
0.0826772,0.00393701,0.231071
0.0826772,0.011811,0.230934
0.0826772,0.019685,0.230661
0.0826772,0.0275591,0.23025
0.0826772,0.0354331,0.229704
0.0826772,0.0433071,0.229021
0.0826772,0.0511811,0.228203
0.0826772,0.0590551,0.227249
0.0826772,0.0669291,0.226161
0.0826772,0.0748031,0.224939
0.0826772,0.0826772,0.223583
0.0826772,0.0905512,0.222095
0.0826772,0.0984252,0.220476
0.0826772,0.106299,0.218725
0.0826772,0.114173,0.216846
0.0826772,0.122047,0.214837
0.0826772,0.129921,0.212702
0.0826772,0.137795,0.21044
0.0826772,0.145669,0.208053
0.0826772,0.153543,0.205544
0.0826772,0.161417,0.202912
0.0826772,0.169291,0.20016
0.0826772,0.177165,0.197289
0.0826772,0.185039,0.194301
0.0826772,0.192913,0.191198
0.0826772,0.200787,0.187982
0.0826772,0.208661,0.184654
0.0826772,0.216535,0.181216
0.0826772,0.224409,0.177671
0.0826772,0.232283,0.17402
0.0826772,0.240157,0.170267
0.0826772,0.248031,0.166412
0.0826772,0.255906,0.162458
0.0826772,0.26378,0.158408
0.0826772,0.271654,0.154263
0.0826772,0.279528,0.150027
0.0826772,0.287402,0.145702
0.0826772,0.295276,0.141291
0.0826772,0.30315,0.136795
0.0826772,0.311024,0.132218
0.0826772,0.318898,0.127563
0.0826772,0.326772,0.122832
0.0826772,0.334646,0.118027
0.0826772,0.34252,0.113153
0.0826772,0.350394,0.108211
0.0826772,0.358268,0.103205
0.0826772,0.366142,0.0981375
0.0826772,0.374016,0.0930117
0.0826772,0.38189,0.0878306
0.0826772,0.389764,0.0825972
0.0826772,0.397638,0.0773146
0.0826772,0.405512,0.0719861
0.0826772,0.413386,0.0666147
0.0826772,0.42126,0.0612037
0.0826772,0.429134,0.0557563
0.0826772,0.437008,0.0502757
0.0826772,0.444882,0.0447651
0.0826772,0.452756,0.039228
0.0826772,0.46063,0.0336674
0.0826772,0.468504,0.0280869
0.0826772,0.476378,0.0224896
0.0826772,0.484252,0.0168789
0.0826772,0.492126,0.0112582
0.0826772,0.5,0.00563077

0.0905512,-0.5,0.0055933
0.0905512,-0.492126,0.0111833
0.0905512,-0.484252,0.0167666
0.0905512,-0.476378,0.0223399
0.0905512,-0.468504,0.0279
0.0905512,-0.46063,0.0334434
0.0905512,-0.452756,0.0389669
0.0905512,-0.444882,0.0444672
0.0905512,-0.437008,0.0499411
0.0905512,-0.429134,0.0553852
0.0905512,-0.42126,0.0607964
0.0905512,-0.413386,0.0661714
0.0905512,-0.405512,0.071507
0.0905512,-0.397638,0.0768001
0.0905512,-0.389764,0.0820475
0.0905512,-0.38189,0.087246
0.0905512,-0.374016,0.0923927
0.0905512,-0.366142,0.0974844
0.0905512,-0.358268,0.102518
0.0905512,-0.350394,0.107491
0.0905512,-0.34252,0.1124
0.0905512,-0.334646,0.117242
0.0905512,-0.326772,0.122014
0.0905512,-0.318898,0.126714
0.0905512,-0.311024,0.131338
0.0905512,-0.30315,0.135885
0.0905512,-0.295276,0.14035
0.0905512,-0.287402,0.144733
0.0905512,-0.279528,0.149029
0.0905512,-0.271654,0.153237
0.0905512,-0.26378,0.157353
0.0905512,-0.255906,0.161377
0.0905512,-0.248031,0.165304
0.0905512,-0.240157,0.169133
