x,y,z
0.0275591,0.0905512,1
0.0275591,0.0984252,1
0.0275591,0.106299,1
0.0275591,0.114173,1
0.0275591,0.122047,1
0.0275591,0.129921,1
0.0275591,0.137795,1
0.0275591,0.145669,1
0.0275591,0.153543,1
0.0275591,0.161417,1
0.0275591,0.169291,1
0.0275591,0.177165,1
0.0275591,0.185039,1
0.0275591,0.192913,1
0.0275591,0.200787,1
0.0275591,0.208661,1
0.0275591,0.216535,1
0.0275591,0.224409,1
0.0275591,0.232283,1
0.0275591,0.240157,1
0.0275591,0.248031,1
0.0275591,0.255906,1
0.0275591,0.26378,1
0.0275591,0.271654,1
0.0275591,0.279528,1
0.0275591,0.287402,1
0.0275591,0.295276,1
0.0275591,0.30315,1
0.0275591,0.311024,1
0.0275591,0.318898,1
0.0275591,0.326772,1
0.0275591,0.334646,1
0.0275591,0.34252,1
0.0275591,0.350394,1
0.0275591,0.358268,1
0.0275591,0.366142,1
0.0275591,0.374016,1
0.0275591,0.38189,1
0.0275591,0.389764,1
0.0275591,0.397638,1
0.0275591,0.405512,1
0.0275591,0.413386,1
0.0275591,0.42126,1
0.0275591,0.429134,1
0.0275591,0.437008,1
0.0275591,0.444882,1
0.0275591,0.452756,1
0.0275591,0.46063,1
0.0275591,0.468504,1
0.0275591,0.476378,1
0.0275591,0.484252,1
0.0275591,0.492126,1
0.0275591,0.5,0

0.0354331,-0.5,0
0.0354331,-0.492126,1
0.0354331,-0.484252,1
0.0354331,-0.476378,1
0.0354331,-0.468504,1
0.0354331,-0.46063,1
0.0354331,-0.452756,1
0.0354331,-0.444882,1
0.0354331,-0.437008,1
0.0354331,-0.429134,1
0.0354331,-0.42126,1
0.0354331,-0.413386,1
0.0354331,-0.405512,1
0.0354331,-0.397638,1
0.0354331,-0.389764,1
0.0354331,-0.38189,1
0.0354331,-0.374016,1
0.0354331,-0.366142,1
0.0354331,-0.358268,1
0.0354331,-0.350394,1
0.0354331,-0.34252,1
0.0354331,-0.334646,1
0.0354331,-0.326772,1
0.0354331,-0.318898,1
0.0354331,-0.311024,1
0.0354331,-0.30315,1
0.0354331,-0.295276,1
0.0354331,-0.287402,1
0.0354331,-0.279528,1
0.0354331,-0.271654,1
0.0354331,-0.26378,1
0.0354331,-0.255906,1
0.0354331,-0.248031,1
0.0354331,-0.240157,1
0.0354331,-0.232283,1
0.0354331,-0.224409,1
0.0354331,-0.216535,1
0.0354331,-0.208661,1
0.0354331,-0.200787,1
0.0354331,-0.192913,1
0.0354331,-0.185039,1
0.0354331,-0.177165,1
0.0354331,-0.169291,1
0.0354331,-0.161417,1
0.0354331,-0.153543,1
0.0354331,-0.145669,1
0.0354331,-0.137795,1
0.0354331,-0.129921,1
0.0354331,-0.122047,1
0.0354331,-0.114173,1
0.0354331,-0.106299,1
0.0354331,-0.0984252,1
0.0354331,-0.0905512,1
0.0354331,-0.0826772,1
0.0354331,-0.0748031,1
0.0354331,-0.0669291,1
0.0354331,-0.0590551,1
0.0354331,-0.0511811,1
0.0354331,-0.0433071,1
0.0354331,-0.0354331,1
0.0354331,-0.0275591,1
0.0354331,-0.019685,1
0.0354331,-0.011811,1
0.0354331,-0.00393701,1
0.0354331,0.00393701,1
0.0354331,0.011811,1
0.0354331,0.019685,1
0.0354331,0.0275591,1
0.0354331,0.0354331,1
0.0354331,0.0433071,1
0.0354331,0.0511811,1
0.0354331,0.0590551,1
0.0354331,0.0669291,1
0.0354331,0.0748031,1
0.0354331,0.0826772,1
0.0354331,0.0905512,1
0.0354331,0.0984252,1
0.0354331,0.106299,1
0.0354331,0.114173,1
0.0354331,0.122047,1
0.0354331,0.129921,1
0.0354331,0.137795,1
0.0354331,0.145669,1
0.0354331,0.153543,1
0.0354331,0.161417,1
0.0354331,0.169291,1
0.0354331,0.177165,1
0.0354331,0.185039,1
0.0354331,0.192913,1
0.0354331,0.200787,1
0.0354331,0.208661,1
0.0354331,0.216535,1
0.0354331,0.224409,1
0.0354331,0.232283,1
0.0354331,0.240157,1
0.0354331,0.248031,1
0.0354331,0.255906,1
0.0354331,0.26378,1
0.0354331,0.271654,1
0.0354331,0.279528,1
0.0354331,0.287402,1
0.0354331,0.295276,1
0.0354331,0.30315,1
0.0354331,0.311024,1
0.0354331,0.318898,1
0.0354331,0.326772,1
0.0354331,0.334646,1
0.0354331,0.34252,1
0.0354331,0.350394,1
0.0354331,0.358268,1
0.0354331,0.366142,1
0.0354331,0.374016,1
0.0354331,0.38189,1
0.0354331,0.389764,1
0.0354331,0.397638,1
0.0354331,0.405512,1
0.0354331,0.413386,1
0.0354331,0.42126,1
0.0354331,0.429134,1
0.0354331,0.437008,1
0.0354331,0.444882,1
0.0354331,0.452756,1
0.0354331,0.46063,1
0.0354331,0.468504,1
0.0354331,0.476378,1
0.0354331,0.484252,1
0.0354331,0.492126,1
0.0354331,0.5,0

0.0433071,-0.5,0
0.0433071,-0.492126,1
0.0433071,-0.484252,1
0.0433071,-0.476378,1
0.0433071,-0.468504,1
0.0433071,-0.46063,1
0.0433071,-0.452756,1
0.0433071,-0.444882,1
0.0433071,-0.437008,1
0.0433071,-0.429134,1
0.0433071,-0.42126,1
0.0433071,-0.413386,1
0.0433071,-0.405512,1
0.0433071,-0.397638,1
0.0433071,-0.389764,1
0.0433071,-0.38189,1
0.0433071,-0.374016,1
0.0433071,-0.366142,1
0.0433071,-0.358268,1
0.0433071,-0.350394,1
0.0433071,-0.34252,1
0.0433071,-0.334646,1
0.0433071,-0.326772,1
0.0433071,-0.318898,1
0.0433071,-0.311024,1
0.0433071,-0.30315,1
0.0433071,-0.295276,1
0.0433071,-0.287402,1
0.0433071,-0.279528,1
0.0433071,-0.271654,1
0.0433071,-0.26378,1
0.0433071,-0.255906,1
0.0433071,-0.248031,1
0.0433071,-0.240157,1
0.0433071,-0.232283,1
0.0433071,-0.224409,1
0.0433071,-0.216535,1
0.0433071,-0.208661,1
0.0433071,-0.200787,1
0.0433071,-0.192913,1
0.0433071,-0.185039,1
0.0433071,-0.177165,1
0.0433071,-0.169291,1
0.0433071,-0.161417,1
0.0433071,-0.153543,1
0.0433071,-0.145669,1
0.0433071,-0.137795,1
0.0433071,-0.129921,1
0.0433071,-0.122047,1
0.0433071,-0.114173,1
0.0433071,-0.106299,1
0.0433071,-0.0984252,1
0.0433071,-0.0905512,1
0.0433071,-0.0826772,1
0.0433071,-0.0748031,1
0.0433071,-0.0669291,1
0.0433071,-0.0590551,1
0.0433071,-0.0511811,1
0.0433071,-0.0433071,1
0.0433071,-0.0354331,1
0.0433071,-0.0275591,1
0.0433071,-0.019685,1
0.0433071,-0.011811,1
0.0433071,-0.00393701,1
0.0433071,0.00393701,1
0.0433071,0.011811,1
0.0433071,0.019685,1
0.0433071,0.0275591,1
0.0433071,0.0354331,1
0.0433071,0.0433071,1
0.0433071,0.0511811,1
0.0433071,0.0590551,1
0.0433071,0.0669291,1
0.0433071,0.0748031,1
0.0433071,0.0826772,1
0.0433071,0.0905512,1
0.0433071,0.0984252,1
0.0433071,0.106299,1
0.0433071,0.114173,1
0.0433071,0.122047,1
0.0433071,0.129921,1
0.0433071,0.137795,1
0.0433071,0.145669,1
0.0433071,0.153543,1
0.0433071,0.161417,1
0.0433071,0.169291,1
0.0433071,0.177165,1
0.0433071,0.185039,1
0.0433071,0.192913,1
0.0433071,0.200787,1
0.0433071,0.208661,1
0.0433071,0.216535,1
0.0433071,0.224409,1
0.0433071,0.232283,1
0.0433071,0.240157,1
0.0433071,0.248031,1
0.0433071,0.255906,1
0.0433071,0.26378,1
0.0433071,0.271654,1
0.0433071,0.279528,1
0.0433071,0.287402,1
0.0433071,0.295276,1
0.0433071,0.30315,1
0.0433071,0.311024,1
0.0433071,0.318898,1
0.0433071,0.326772,1
0.0433071,0.334646,1
0.0433071,0.34252,1
0.0433071,0.350394,1
0.0433071,0.358268,1
0.0433071,0.366142,1
0.0433071,0.374016,1
0.0433071,0.38189,1
0.0433071,0.389764,1
0.0433071,0.397638,1
0.0433071,0.405512,1
0.0433071,0.413386,1
0.0433071,0.42126,1
0.0433071,0.429134,1
0.0433071,0.437008,1
0.0433071,0.444882,1
0.0433071,0.452756,1
0.0433071,0.46063,1
0.0433071,0.468504,1
0.0433071,0.476378,1
0.0433071,0.484252,1
0.0433071,0.492126,1
0.0433071,0.5,0

0.0511811,-0.5,0
0.0511811,-0.492126,1
0.0511811,-0.484252,1
0.0511811,-0.476378,1
0.0511811,-0.468504,1
0.0511811,-0.46063,1
0.0511811,-0.452756,1
0.0511811,-0.444882,1
0.0511811,-0.437008,1
0.0511811,-0.429134,1
0.0511811,-0.42126,1
0.0511811,-0.413386,1
0.0511811,-0.405512,1
0.0511811,-0.397638,1
0.0511811,-0.389764,1
0.0511811,-0.38189,1
0.0511811,-0.374016,1
0.0511811,-0.366142,1
0.0511811,-0.358268,1
0.0511811,-0.350394,1
0.0511811,-0.34252,1
0.0511811,-0.334646,1
0.0511811,-0.326772,1
0.0511811,-0.318898,1
0.0511811,-0.311024,1
0.0511811,-0.30315,1
0.0511811,-0.295276,1
0.0511811,-0.287402,1
0.0511811,-0.279528,1
0.0511811,-0.271654,1
0.0511811,-0.26378,1
0.0511811,-0.255906,1
0.0511811,-0.248031,1
0.0511811,-0.240157,1
0.0511811,-0.232283,1
0.0511811,-0.224409,1
0.0511811,-0.216535,1
0.0511811,-0.208661,1
0.0511811,-0.200787,1
0.0511811,-0.192913,1
0.0511811,-0.185039,1
0.0511811,-0.177165,1
0.0511811,-0.169291,1
0.0511811,-0.161417,1
0.0511811,-0.153543,1
0.0511811,-0.145669,1
0.0511811,-0.137795,1
0.0511811,-0.129921,1
0.0511811,-0.122047,1
0.0511811,-0.114173,1
0.0511811,-0.106299,1
0.0511811,-0.0984252,1
0.0511811,-0.0905512,1
0.0511811,-0.0826772,1
0.0511811,-0.0748031,1
0.0511811,-0.0669291,1
0.0511811,-0.0590551,1
0.0511811,-0.0511811,1
0.0511811,-0.0433071,1
0.0511811,-0.0354331,1
0.0511811,-0.0275591,1
0.0511811,-0.019685,1
0.0511811,-0.011811,1
0.0511811,-0.00393701,1
0.0511811,0.00393701,1
0.0511811,0.011811,1
0.0511811,0.019685,1
0.0511811,0.0275591,1
0.0511811,0.0354331,1
0.0511811,0.0433071,1
0.0511811,0.0511811,1
0.0511811,0.0590551,1
0.0511811,0.0669291,1
0.0511811,0.0748031,1
0.0511811,0.0826772,1
0.0511811,0.0905512,1
0.0511811,0.0984252,1
0.0511811,0.106299,1
0.0511811,0.114173,1
0.0511811,0.122047,1
0.0511811,0.129921,1
0.0511811,0.137795,1
0.0511811,0.145669,1
0.0511811,0.153543,1
0.0511811,0.161417,1
0.0511811,0.169291,1
0.0511811,0.177165,1
0.0511811,0.185039,1
0.0511811,0.192913,1
0.0511811,0.200787,1
0.0511811,0.208661,1
0.0511811,0.216535,1
0.0511811,0.224409,1
0.0511811,0.232283,1
0.0511811,0.240157,1
0.0511811,0.248031,1
0.0511811,0.255906,1
0.0511811,0.26378,1
0.0511811,0.271654,1
0.0511811,0.279528,1
0.0511811,0.287402,1
0.0511811,0.295276,1
0.0511811,0.30315,1
0.0511811,0.311024,1
0.0511811,0.318898,1
0.0511811,0.326772,1
0.0511811,0.334646,1
0.0511811,0.34252,1
0.0511811,0.350394,1
0.0511811,0.358268,1
0.0511811,0.366142,1
0.0511811,0.374016,1
0.0511811,0.38189,1
0.0511811,0.389764,1
0.0511811,0.397638,1
0.0511811,0.405512,1
0.0511811,0.413386,1
0.0511811,0.42126,1
0.0511811,0.429134,1
0.0511811,0.437008,1
0.0511811,0.444882,1
0.0511811,0.452756,1
0.0511811,0.46063,1
0.0511811,0.468504,1
0.0511811,0.476378,1
0.0511811,0.484252,1
0.0511811,0.492126,1
0.0511811,0.5,0

0.0590551,-0.5,0
0.0590551,-0.492126,1
0.0590551,-0.484252,1
0.0590551,-0.476378,1
0.0590551,-0.468504,1
0.0590551,-0.46063,1
0.0590551,-0.452756,1
0.0590551,-0.444882,1
0.0590551,-0.437008,1
0.0590551,-0.429134,1
0.0590551,-0.42126,1
0.0590551,-0.413386,1
0.0590551,-0.405512,1
0.0590551,-0.397638,1
0.0590551,-0.389764,1
0.0590551,-0.38189,1
0.0590551,-0.374016,1
0.0590551,-0.366142,1
0.0590551,-0.358268,1
0.0590551,-0.350394,1
0.0590551,-0.34252,1
0.0590551,-0.334646,1
0.0590551,-0.326772,1
0.0590551,-0.318898,1
0.0590551,-0.311024,1
0.0590551,-0.30315,1
0.0590551,-0.295276,1
0.0590551,-0.287402,1
0.0590551,-0.279528,1
0.0590551,-0.271654,1
0.0590551,-0.26378,1
0.0590551,-0.255906,1
0.0590551,-0.248031,1
0.0590551,-0.240157,1
0.0590551,-0.232283,1
0.0590551,-0.224409,1
0.0590551,-0.216535,1
0.0590551,-0.208661,1
0.0590551,-0.200787,1
0.0590551,-0.192913,1
0.0590551,-0.185039,1
0.0590551,-0.177165,1
0.0590551,-0.169291,1
0.0590551,-0.161417,1
0.0590551,-0.153543,1
0.0590551,-0.145669,1
0.0590551,-0.137795,1
0.0590551,-0.129921,1
0.0590551,-0.122047,1
0.0590551,-0.114173,1
0.0590551,-0.106299,1
0.0590551,-0.0984252,1
0.0590551,-0.0905512,1
0.0590551,-0.0826772,1
0.0590551,-0.0748031,1
0.0590551,-0.0669291,1
0.0590551,-0.0590551,1
0.0590551,-0.0511811,1
0.0590551,-0.0433071,1
0.0590551,-0.0354331,1
0.0590551,-0.0275591,1
0.0590551,-0.019685,1
0.0590551,-0.011811,1
0.0590551,-0.00393701,1
0.0590551,0.00393701,1
0.0590551,0.011811,1
0.0590551,0.019685,1
0.0590551,0.0275591,1
0.0590551,0.0354331,1
0.0590551,0.0433071,1
0.0590551,0.0511811,1
0.0590551,0.0590551,1
0.0590551,0.0669291,1
0.0590551,0.0748031,1
0.0590551,0.0826772,1
0.0590551,0.0905512,1
0.0590551,0.0984252,1
0.0590551,0.106299,1
0.0590551,0.114173,1
0.0590551,0.122047,1
0.0590551,0.129921,1
0.0590551,0.137795,1
0.0590551,0.145669,1
0.0590551,0.153543,1
0.0590551,0.161417,1
0.0590551,0.169291,1
0.0590551,0.177165,1
0.0590551,0.185039,1
0.0590551,0.192913,1
0.0590551,0.200787,1
0.0590551,0.208661,1
0.0590551,0.216535,1
0.0590551,0.224409,1
0.0590551,0.232283,1
0.0590551,0.240157,1
0.0590551,0.248031,1
0.0590551,0.255906,1
0.0590551,0.26378,1
0.0590551,0.271654,1
0.0590551,0.279528,1
0.0590551,0.287402,1
0.0590551,0.295276,1
0.0590551,0.30315,1
0.0590551,0.311024,1
0.0590551,0.318898,1
0.0590551,0.326772,1
0.0590551,0.334646,1
0.0590551,0.34252,1
0.0590551,0.350394,1
0.0590551,0.358268,1
0.0590551,0.366142,1
0.0590551,0.374016,1
0.0590551,0.38189,1
0.0590551,0.389764,1
0.0590551,0.397638,1
0.0590551,0.405512,1
0.0590551,0.413386,1
0.0590551,0.42126,1
0.0590551,0.429134,1
0.0590551,0.437008,1
0.0590551,0.444882,1
0.0590551,0.452756,1
0.0590551,0.46063,1
0.0590551,0.468504,1
0.0590551,0.476378,1
0.0590551,0.484252,1
0.0590551,0.492126,1
0.0590551,0.5,0

0.0669291,-0.5,0
0.0669291,-0.492126,1
0.0669291,-0.484252,1
0.0669291,-0.476378,1
0.0669291,-0.468504,1
0.0669291,-0.46063,1
0.0669291,-0.452756,1
0.0669291,-0.444882,1
0.0669291,-0.437008,1
0.0669291,-0.429134,1
0.0669291,-0.42126,1
0.0669291,-0.413386,1
0.0669291,-0.405512,1
0.0669291,-0.397638,1
0.0669291,-0.389764,1
0.0669291,-0.38189,1
0.0669291,-0.374016,1
0.0669291,-0.366142,1
0.0669291,-0.358268,1
0.0669291,-0.350394,1
0.0669291,-0.34252,1
0.0669291,-0.334646,1
0.0669291,-0.326772,1
0.0669291,-0.318898,1
0.0669291,-0.311024,1
0.0669291,-0.30315,1
0.0669291,-0.295276,1
0.0669291,-0.287402,1
0.0669291,-0.279528,1
0.0669291,-0.271654,1
0.0669291,-0.26378,1
0.0669291,-0.255906,1
0.0669291,-0.248031,1
0.0669291,-0.240157,1
0.0669291,-0.232283,1
0.0669291,-0.224409,1
0.0669291,-0.216535,1
0.0669291,-0.208661,1
0.0669291,-0.200787,1
0.0669291,-0.192913,1
0.0669291,-0.185039,1
0.0669291,-0.177165,1
0.0669291,-0.169291,1
0.0669291,-0.161417,1
0.0669291,-0.153543,1
0.0669291,-0.145669,1
0.0669291,-0.137795,1
0.0669291,-0.129921,1
0.0669291,-0.122047,1
0.0669291,-0.114173,1
0.0669291,-0.106299,1
0.0669291,-0.0984252,1
0.0669291,-0.0905512,1
0.0669291,-0.0826772,1
0.0669291,-0.0748031,1
0.0669291,-0.0669291,1
0.0669291,-0.0590551,1
0.0669291,-0.0511811,1
0.0669291,-0.0433071,1
0.0669291,-0.0354331,1
0.0669291,-0.0275591,1
0.0669291,-0.019685,1
0.0669291,-0.011811,1
0.0669291,-0.00393701,1
0.0669291,0.00393701,1
0.0669291,0.011811,1
0.0669291,0.019685,1
0.0669291,0.0275591,1
0.0669291,0.0354331,1
0.0669291,0.0433071,1
0.0669291,0.0511811,1
0.0669291,0.0590551,1
0.0669291,0.0669291,1
0.0669291,0.0748031,1
0.0669291,0.0826772,1
0.0669291,0.0905512,1
0.0669291,0.0984252,1
0.0669291,0.106299,1
0.0669291,0.114173,1
0.0669291,0.122047,1
0.0669291,0.129921,1
0.0669291,0.137795,1
0.0669291,0.145669,1
0.0669291,0.153543,1
0.0669291,0.161417,1
0.0669291,0.169291,1
0.0669291,0.177165,1
0.0669291,0.185039,1
0.0669291,0.192913,1
0.0669291,0.200787,1
0.0669291,0.208661,1
0.0669291,0.216535,1
0.0669291,0.224409,1
0.0669291,0.232283,1
0.0669291,0.240157,1
0.0669291,0.248031,1
0.0669291,0.255906,1
0.0669291,0.26378,1
0.0669291,0.271654,1
0.0669291,0.279528,1
0.0669291,0.287402,1
0.0669291,0.295276,1
0.0669291,0.30315,1
0.0669291,0.311024,1
0.0669291,0.318898,1
0.0669291,0.326772,1
0.0669291,0.334646,1
0.0669291,0.34252,1
0.0669291,0.350394,1
0.0669291,0.358268,1
0.0669291,0.366142,1
0.0669291,0.374016,1
0.0669291,0.38189,1
0.0669291,0.389764,1
0.0669291,0.397638,1
0.0669291,0.405512,1
0.0669291,0.413386,1
0.0669291,0.42126,1
0.0669291,0.429134,1
0.0669291,0.437008,1
0.0669291,0.444882,1
0.0669291,0.452756,1
0.0669291,0.46063,1
0.0669291,0.468504,1
0.0669291,0.476378,1
0.0669291,0.484252,1
0.0669291,0.492126,1
0.0669291,0.5,0

0.0748031,-0.5,0
0.0748031,-0.492126,1
0.0748031,-0.484252,1
0.0748031,-0.476378,1
0.0748031,-0.468504,1
0.0748031,-0.46063,1
0.0748031,-0.452756,1
0.0748031,-0.444882,1
0.0748031,-0.437008,1
0.0748031,-0.429134,1
0.0748031,-0.42126,1
0.0748031,-0.413386,1
0.0748031,-0.405512,1
0.0748031,-0.397638,1
0.0748031,-0.389764,1
0.0748031,-0.38189,1
0.0748031,-0.374016,1
0.0748031,-0.366142,1
0.0748031,-0.358268,1
0.0748031,-0.350394,1
0.0748031,-0.34252,1
0.0748031,-0.334646,1
0.0748031,-0.326772,1
0.0748031,-0.318898,1
0.0748031,-0.311024,1
0.0748031,-0.30315,1
0.0748031,-0.295276,1
0.0748031,-0.287402,1
0.0748031,-0.279528,1
0.0748031,-0.271654,1
0.0748031,-0.26378,1
0.0748031,-0.255906,1
0.0748031,-0.248031,1
0.0748031,-0.240157,1
0.0748031,-0.232283,1
0.0748031,-0.224409,1
0.0748031,-0.216535,1
0.0748031,-0.208661,1
0.0748031,-0.200787,1
0.0748031,-0.192913,1
0.0748031,-0.185039,1
0.0748031,-0.177165,1
0.0748031,-0.169291,1
0.0748031,-0.161417,1
0.0748031,-0.153543,1
0.0748031,-0.145669,1
0.0748031,-0.137795,1
0.0748031,-0.129921,1
0.0748031,-0.122047,1
0.0748031,-0.114173,1
0.0748031,-0.106299,1
0.0748031,-0.0984252,1
0.0748031,-0.0905512,1
0.0748031,-0.0826772,1
0.0748031,-0.0748031,1
0.0748031,-0.0669291,1
0.0748031,-0.0590551,1
0.0748031,-0.0511811,1
0.0748031,-0.0433071,1
0.0748031,-0.0354331,1
0.0748031,-0.0275591,1
0.0748031,-0.019685,1
0.0748031,-0.011811,1
0.0748031,-0.00393701,1
0.0748031,0.00393701,1
0.0748031,0.011811,1
0.0748031,0.019685,1
0.0748031,0.0275591,1
0.0748031,0.0354331,1
0.0748031,0.0433071,1
0.0748031,0.0511811,1
0.0748031,0.0590551,1
0.0748031,0.0669291,1
0.0748031,0.0748031,1
0.0748031,0.0826772,1
0.0748031,0.0905512,1
0.0748031,0.0984252,1
0.0748031,0.106299,1
0.0748031,0.114173,1
0.0748031,0.122047,1
0.0748031,0.129921,1
0.0748031,0.137795,1
0.0748031,0.145669,1
0.0748031,0.153543,1
0.0748031,0.161417,1
0.0748031,0.169291,1
0.0748031,0.177165,1
0.0748031,0.185039,1
0.0748031,0.192913,1
0.0748031,0.200787,1
0.0748031,0.208661,1
0.0748031,0.216535,1
0.0748031,0.224409,1
0.0748031,0.232283,1
0.0748031,0.240157,1
0.0748031,0.248031,1
0.0748031,0.255906,1
0.0748031,0.26378,1
0.0748031,0.271654,1
0.0748031,0.279528,1
0.0748031,0.287402,1
0.0748031,0.295276,1
0.0748031,0.30315,1
0.0748031,0.311024,1
0.0748031,0.318898,1
0.0748031,0.326772,1
0.0748031,0.334646,1
0.0748031,0.34252,1
0.0748031,0.350394,1
0.0748031,0.358268,1
0.0748031,0.366142,1
0.0748031,0.374016,1
0.0748031,0.38189,1
0.0748031,0.389764,1
0.0748031,0.397638,1
0.0748031,0.405512,1
0.0748031,0.413386,1
0.0748031,0.42126,1
0.0748031,0.429134,1
0.0748031,0.437008,1
0.0748031,0.444882,1
0.0748031,0.452756,1
0.0748031,0.46063,1
0.0748031,0.468504,1
0.0748031,0.476378,1
0.0748031,0.484252,1
0.0748031,0.492126,1
0.0748031,0.5,0

0.0826772,-0.5,0
0.0826772,-0.492126,1
0.0826772,-0.484252,1
0.0826772,-0.476378,1
0.0826772,-0.468504,1
0.0826772,-0.46063,1
0.0826772,-0.452756,1
0.0826772,-0.444882,1
0.0826772,-0.437008,1
0.0826772,-0.429134,1
0.0826772,-0.42126,1
0.0826772,-0.413386,1
0.0826772,-0.405512,1
0.0826772,-0.397638,1
0.0826772,-0.389764,1
0.0826772,-0.38189,1
0.0826772,-0.374016,1
0.0826772,-0.366142,1
0.0826772,-0.358268,1
0.0826772,-0.350394,1
0.0826772,-0.34252,1
0.0826772,-0.334646,1
0.0826772,-0.326772,1
0.0826772,-0.318898,1
0.0826772,-0.311024,1
0.0826772,-0.30315,1
0.0826772,-0.295276,1
0.0826772,-0.287402,1
0.0826772,-0.279528,1
0.0826772,-0.271654,1
0.0826772,-0.26378,1
0.0826772,-0.255906,1
0.0826772,-0.248031,1
0.0826772,-0.240157,1
0.0826772,-0.232283,1
0.0826772,-0.224409,1
0.0826772,-0.216535,1
0.0826772,-0.208661,1
0.0826772,-0.200787,1
0.0826772,-0.192913,1
0.0826772,-0.185039,1
0.0826772,-0.177165,1
0.0826772,-0.169291,1
0.0826772,-0.161417,1
0.0826772,-0.153543,1
0.0826772,-0.145669,1
0.0826772,-0.137795,1
0.0826772,-0.129921,1
0.0826772,-0.122047,1
0.0826772,-0.114173,1
0.0826772,-0.106299,1
0.0826772,-0.0984252,1
0.0826772,-0.0905512,1
0.0826772,-0.0826772,1
0.0826772,-0.0748031,1
0.0826772,-0.0669291,1
0.0826772,-0.0590551,1
0.0826772,-0.0511811,1
0.0826772,-0.0433071,1
0.0826772,-0.0354331,1
0.0826772,-0.0275591,1
0.0826772,-0.019685,1
0.0826772,-0.011811,1
0.0826772,-0.00393701,1
0.0826772,0.00393701,1
0.0826772,0.011811,1
0.0826772,0.019685,1
0.0826772,0.0275591,1
0.0826772,0.0354331,1
0.0826772,0.0433071,1
0.0826772,0.0511811,1
0.0826772,0.0590551,1
0.0826772,0.0669291,1
0.0826772,0.0748031,1
0.0826772,0.0826772,1
0.0826772,0.0905512,1
0.0826772,0.0984252,1
0.0826772,0.106299,1
0.0826772,0.114173,1
0.0826772,0.122047,1
0.0826772,0.129921,1
0.0826772,0.137795,1
0.0826772,0.145669,1
0.0826772,0.153543,1
0.0826772,0.161417,1
0.0826772,0.169291,1
0.0826772,0.177165,1
0.0826772,0.185039,1
0.0826772,0.192913,1
0.0826772,0.200787,1
0.0826772,0.208661,1
0.0826772,0.216535,1
0.0826772,0.224409,1
0.0826772,0.232283,1
0.0826772,0.240157,1
0.0826772,0.248031,1
0.0826772,0.255906,1
0.0826772,0.26378,1
0.0826772,0.271654,1
0.0826772,0.279528,1
0.0826772,0.287402,1
0.0826772,0.295276,1
0.0826772,0.30315,1
0.0826772,0.311024,1
0.0826772,0.318898,1
0.0826772,0.326772,1
0.0826772,0.334646,1
0.0826772,0.34252,1
0.0826772,0.350394,1
0.0826772,0.358268,1
0.0826772,0.366142,1
0.0826772,0.374016,1
0.0826772,0.38189,1
0.0826772,0.389764,1
0.0826772,0.397638,1
0.0826772,0.405512,1
0.0826772,0.413386,1
0.0826772,0.42126,1
0.0826772,0.429134,1
0.0826772,0.437008,1
0.0826772,0.444882,1
0.0826772,0.452756,1
0.0826772,0.46063,1
0.0826772,0.468504,1
0.0826772,0.476378,1
0.0826772,0.484252,1
0.0826772,0.492126,1
0.0826772,0.5,0

0.0905512,-0.5,0
0.0905512,-0.492126,1
0.0905512,-0.484252,1
0.0905512,-0.476378,1
0.0905512,-0.468504,1
0.0905512,-0.46063,1
0.0905512,-0.452756,1
0.0905512,-0.444882,1
0.0905512,-0.437008,1
0.0905512,-0.429134,1
0.0905512,-0.42126,1
0.0905512,-0.413386,1
0.0905512,-0.405512,1
0.0905512,-0.397638,1
0.0905512,-0.389764,1
0.0905512,-0.38189,1
0.0905512,-0.374016,1
0.0905512,-0.366142,1
0.0905512,-0.358268,1
0.0905512,-0.350394,1
0.0905512,-0.34252,1
0.0905512,-0.334646,1
0.0905512,-0.326772,1
0.0905512,-0.318898,1
0.0905512,-0.311024,1
0.0905512,-0.30315,1
0.0905512,-0.295276,1
0.0905512,-0.287402,1
0.0905512,-0.279528,1
0.0905512,-0.271654,1
0.0905512,-0.26378,1
0.0905512,-0.255906,1
0.0905512,-0.248031,1
0.0905512,-0.240157,1
0.0905512,-0.232283,1
0.0905512,-0.224409,1
0.0905512,-0.216535,1
0.0905512,-0.208661,1
0.0905512,-0.200787,1
0.0905512,-0.192913,1
0.0905512,-0.185039,1
0.0905512,-0.177165,1
0.0905512,-0.169291,1
0.0905512,-0.161417,1
0.0905512,-0.153543,1
0.0905512,-0.145669,1
0.0905512,-0.137795,1
0.0905512,-0.129921,1
0.0905512,-0.122047,1
0.0905512,-0.114173,1
0.0905512,-0.106299,1
0.0905512,-0.0984252,1
0.0905512,-0.0905512,1
0.0905512,-0.0826772,1
0.0905512,-0.0748031,1
0.0905512,-0.0669291,1
0.0905512,-0.0590551,1
0.0905512,-0.0511811,1
0.0905512,-0.0433071,1
0.0905512,-0.0354331,1
0.0905512,-0.0275591,1
0.0905512,-0.019685,1
0.0905512,-0.011811,1
0.0905512,-0.00393701,1
0.0905512,0.00393701,1
0.0905512,0.011811,1
0.0905512,0.019685,1
0.0905512,0.0275591,1
0.0905512,0.0354331,1
0.0905512,0.0433071,1
0.0905512,0.0511811,1
0.0905512,0.0590551,1
0.0905512,0.0669291,1
0.0905512,0.0748031,1
0.0905512,0.0826772,1
